順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
192,内出血 早く治す,57200,40,1.651,-35.37,27,73,5,13,16,20,21,14,11
193,チャーハン 味付け,57200,40,1.65,-7.451,43,57,4,15,21,25,18,9,8
194,エクステ,57000,40,1.792,-145.453,32,68,13,19,13,18,15,9,13
195,インフルエンザ潜伏期間,56400,40,1.852,57.865,25,75,3,9,13,24,27,17,7
196,ストレス性胃腸炎,56300,40,1.683,12.393,29,71,5,25,20,17,16,10,7
197,ヘアクリップ,55600,40,1.749,-50.338,12,88,5,16,21,25,20,9,4
198,ニキビ,55400,40,1.757,11.626,30,70,11,17,19,27,17,5,4
199,ディズニーキャラクター,54400,40,1.732,-65.125,27,73,14,15,12,20,18,13,8
200,モゾ,54300,40,1.831,-32.462,24,76,6,16,28,28,14,5,3
201,妊活,54200,40,1.718,-0.07,28,72,3,22,41,14,8,7,5
202,ブライダルチェック,54000,40,1.879,37.92,19,81,1,38,41,9,5,4,2
203,討論者 mbti,53300,40,1.79,-4.957,27,73,11,48,21,11,6,2,1
204,isfj 相性,53100,40,1.929,-40.39,21,79,20,51,16,7,4,1,1
205,切れ痔,53100,40,1.771,39.694,34,66,7,24,24,19,13,7,6
206,エニタイム,52400,40,1.785,-35.132,57,43,5,30,23,18,15,6,3
207,結婚式 髪型,51800,40,1.748,-25.378,6,94,1,29,24,13,20,11,2
208,ミセス ライブ,51000,40,1.98,-13.944,28,72,15,30,21,22,9,2,1
209,白ニキビ 治し方,50500,40,1.879,-60.806,19,81,12,29,23,18,10,5,3
210,ふたりはプリキュア,50400,40,1.968,-44.601,27,73,12,43,18,13,9,3,2
211,フットネイル,50200,40,1.933,-48.206,6,94,2,13,24,31,21,7,2
212,二日酔い,50100,40,1.978,-61.564,42,58,3,26,23,23,15,6,4
213,妊娠初期,50000,40,1.963,-4.214,13,87,2,28,45,14,5,4,2
214,amazonセール,50000,40,1.769,1.892,45,55,3,17,27,23,17,9,4
215,ファミクラ,49800,40,1.92,50.033,6,94,12,25,25,19,13,4,2
216,ソイプロテイン,49800,40,1.79,13.851,41,59,3,14,20,25,20,10,8
217,眼精疲労,49300,40,1.832,-31.216,38,62,6,18,22,20,17,10,7
218,歯茎が痛い,49000,40,1.83,-2.251,30,70,4,11,14,21,24,15,11
219,生理痛 薬,48900,40,1.831,-78.507,13,87,13,28,17,22,15,3,2
220,足つぼ,47900,40,1.858,34.477,32,68,5,17,24,27,17,6,4
221,化粧水,47500,40,1.851,-24.101,28,72,8,19,22,19,15,9,8
222,名前占い,47400,40,1.886,-12.093,24,76,18,31,16,13,12,6,4
223,精神科,46900,40,1.866,-72.168,39,61,9,17,14,17,18,15,10
