順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
251,ギガントサウルス,25700,400,2.13,-0.647,33,67,1,5,39,35,8,7,5
252,成長曲線 女子,25400,400,2.158,34.459,16,84,1,6,43,33,7,6,4
253,スマートキッズベルト,25300,400,2.17,22.26,25,75,0,4,45,31,7,9,4
254,伝染性紅斑,24800,400,2.198,75.815,27,73,1,8,23,31,17,12,8
255,バッタ エサ,24000,400,2.215,-3.37,33,67,1,2,33,39,8,8,9
256,レボセチリジン塩酸塩 0.5,22300,400,2.289,64.768,18,82,0,4,34,35,10,8,9
257,乳歯 抜ける順番,21100,400,2.335,115.032,15,85,0,2,34,46,6,6,6
258,溶連菌 子供 症状,19400,400,2.405,21.809,15,85,0,8,52,31,4,3,2
259,水疱瘡 うつる,19300,400,2.44,0.195,29,71,2,6,27,35,13,9,8
260,メプチンドライシロップ,19200,400,2.434,28.284,17,83,0,5,43,38,7,4,3
261,モンテルカスト細粒4mg,17900,400,2.518,26.442,17,83,0,6,46,34,5,5,4
262,手足口病 食べやすいもの,17900,400,2.507,-0.004,22,78,0,6,53,32,4,3,2
263,2歳 身長,26900,390,2.092,5.691,17,83,0,7,44,23,7,12,7
264,一年生 漢字,26900,390,2.082,58.635,21,79,1,3,29,37,7,10,13
265,ムーンスター 上履き,25000,390,2.118,110.503,12,88,1,2,28,49,13,3,4
266,アシックス キッズ,24300,390,2.156,51.342,15,85,0,3,43,40,5,5,4
267,チック 子供,24200,390,2.165,45.354,12,88,0,2,31,42,8,10,7
268,手形アート,23600,390,2.208,25.754,9,91,3,10,36,30,11,7,3
269,バランスイージー,22100,390,2.25,39.3,14,86,1,2,39,44,7,4,3
270,ニトリ ランドセル,19700,390,2.37,56.609,22,78,0,4,43,37,7,6,3
271,日本脳炎 予防接種 副反応,19400,390,2.398,42.101,14,86,2,7,44,33,7,4,3
272,rsウイルス 登園目安,18000,390,2.487,-8.224,6,94,0,10,53,23,5,6,3
273,子供 耳が痛い,17200,390,2.497,52.5,24,76,0,4,49,40,4,2,1
274,就学前検診,16400,390,2.551,50.769,10,90,0,4,46,39,5,3,3
275,手足口病 咳,15300,390,2.632,-5.388,12,88,0,6,56,32,3,2,1
276,ブンブンジャー おもちゃ,26400,380,2.066,-12.095,40,60,1,6,40,26,8,13,6
277,ダイアップ坐剤,26200,380,2.078,51.596,23,77,0,10,28,27,18,12,5
278,ムージョンジョン,24800,380,2.145,56.788,10,90,0,5,39,27,8,15,6
279,5歳,24000,380,2.163,34.992,25,75,2,6,28,34,10,10,10
280,移動ポケット,23900,380,2.176,113.832,8,92,1,2,32,43,9,6,7
281,すみっこ スマホ,23600,380,2.145,95.346,32,68,1,2,35,42,8,7,5
282,リアルピース イベント,23300,380,2.185,39.944,21,79,1,6,44,35,6,5,3
283,フルミスト インフルエンザ,23100,380,2.179,63.585,9,91,1,2,31,45,13,5,3
284,長靴 キッズ,21400,380,2.268,34.554,10,90,0,2,32,49,8,5,4
285,ツロブテロールテープ1mg,17000,380,2.499,46.153,16,84,1,3,37,40,8,5,6
286,手足口病 かゆみ,16300,380,2.547,0.004,16,84,1,8,52,29,5,3,2
287,子供 目やに 原因,16100,380,2.548,35.641,14,86,0,8,59,27,3,2,1
288,新2号認定とは,14200,380,2.684,49.134,12,88,0,5,56,32,3,2,2
289,土屋鞄 ランドセル,26100,370,2.057,103.145,24,76,1,3,44,33,7,8,4
290,レゴデュプロ,25400,370,2.106,47.912,17,83,0,4,51,22,6,12,5
291,h&m キッズ,25400,370,2.069,28.551,9,91,0,6,42,36,5,7,4
292,おもちゃ王国 軽井沢,24300,370,2.128,-13.259,34,66,0,5,42,33,6,8,6
293,プレオルソ,23200,370,2.148,53.757,16,84,1,5,37,43,8,3,3
