順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
287,妊娠21週,7400,360,3.308,4.746,12,88,1,15,46,17,8,10,3
288,バースプラン 書いてよかったこと,7200,360,3.351,30.386,8,92,0,21,61,14,1,2,1
289,妊娠23週,6600,360,3.438,4.021,13,87,0,15,48,18,7,10,2
290,妊娠中 チーズ,10700,350,2.937,0.354,8,92,1,28,57,9,2,2,1
291,妊婦 刺身,10600,350,2.948,-13.727,25,75,1,19,48,15,9,6,2
292,鉗子分娩,10400,350,2.969,15.351,17,83,1,17,42,17,10,9,4
293,マタニティパジャマ,10000,350,3.025,32.299,5,95,0,22,55,12,5,5,1
294,生後1ヶ月 寝ない,10000,350,3.004,61.281,13,87,0,18,58,12,4,6,2
295,妊娠中 辛いもの,9800,350,3.034,-4.799,8,92,1,29,58,9,1,1,1
296,子宮底長,9400,350,3.067,6.533,6,94,1,31,50,11,3,3,1
297,後期つわり いつから,9100,350,3.117,27.03,6,94,0,33,57,5,2,2,1
298,子宮口 2センチ,9000,350,3.133,5.912,21,79,0,13,41,11,14,18,3
299,前駆陣痛から本陣痛,8800,350,3.154,37.008,17,83,0,23,54,8,7,6,2
300,妊婦 湿布,8800,350,3.145,5.048,18,82,0,24,56,13,3,3,1
301,産後 骨盤ベルト,8800,350,3.118,21.322,3,97,0,20,64,11,2,2,1
302,逆子 帝王切開 いつ決まる,8600,350,3.168,34.569,15,85,1,17,44,13,8,13,4
303,妊娠5週目 胎嚢 大きさ,8600,350,3.151,-28.1,8,92,0,19,48,17,7,7,2
304,妊娠 食べてはいけないもの,8500,350,3.178,-20.695,23,77,1,31,51,11,3,2,1
305,妊娠報告 いつ,8300,350,3.216,-11.077,22,78,1,30,53,11,2,2,1
306,妊娠中 明太子,8300,350,3.202,-3.681,6,94,0,28,60,9,1,1,1
